objectid,id_centrale,code_centrale,libelle_centrale,annee,libelle_groupage,type_compteur,type_comptage,nb_canaux,nb_annee,code_canal,mja_jo,mja_tcj,mja_pl_tcj,hp_johvs_matin,hp_johvs_soir,tir_tcj,v85ma_tcj,vtma_tcj,descriptif_periode,time_days,name,oneway,ref_mmm,highway,nom_commune,cycles,osm_id
2099,1181,34251,FABREGUES. Rue Jean Moulin,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,278,270,20,,,,,,du 12/03/2018 au 23/03/2018,11,Rue Jean Moulin,UNKNOWN, ,residential,Lavérune, ,22909285
2097,1181,34251,FABREGUES. Rue Jean Moulin,2018,Saint Roch_RD5E12,compteur ponctuel,comptage bidirectionnel,3,1,0,147,143,10,24 (8h00 - 9h00),17 (13h15 - 14h15),,26,15,du 12/03/2018 au 23/03/2018,11,Rue Jean Moulin,UNKNOWN, ,residential,Lavérune, ,22909285
2098,1181,34251,FABREGUES. Rue Jean Moulin,2018,RD5E12_Saint Roch,compteur ponctuel,comptage bidirectionnel,3,1,1,131,127,10,14 (11h30 - 12h30),15 (17h45 - 18h45),3,30,19,du 12/03/2018 au 23/03/2018,11,Rue Jean Moulin,UNKNOWN, ,residential,Lavérune, ,22909285
7982,1194,34279,PIGNAN. RM5E5 3135,2018,Sens cumulés,compteur tournant,comptage bidirectionnel,3,7,Z,5664,4976,72,,,,,,du 22/03/2018 au 03/08/2018,134,Route de Saint-Georges-d'Orques,UNKNOWN, ,tertiary,Pignan, ,28888207
7981,1194,34279,PIGNAN. RM5E5 3135,2018,RM5E2_RM27,compteur tournant,comptage bidirectionnel,3,7,1,2952,2604,51,207 (12h00 - 13h00),377 (17h30 - 18h30),58,96,83,du 22/03/2018 au 03/08/2018,134,Route de Saint-Georges-d'Orques,UNKNOWN, ,tertiary,Pignan, ,28888207
7980,1194,34279,PIGNAN. RM5E5 3135,2018,RM27_RM5E2,compteur tournant,comptage bidirectionnel,3,7,0,2712,2372,21,366 (7h30 - 8h30),180 (16h45 - 17h45),76,98,87,du 22/03/2018 au 03/08/2018,134,Route de Saint-Georges-d'Orques,UNKNOWN, ,tertiary,Pignan, ,28888207
5328,1234,34284,PIGNAN. Route de Saint Georges d'Orques,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,2190,2122,73,,,,,,du 15/05/2018 au 26/05/2018,11,Route de Saint-Georges-d'Orques,UNKNOWN, ,tertiary,Pignan, ,25289717
5326,1234,34284,PIGNAN. Route de Saint Georges d'Orques,2018,Turenne_Grollier,compteur ponctuel,comptage bidirectionnel,3,1,0,1427,1387,52,122 (8h15 - 9h15),114 (16h30 - 17h30),12,49,39,du 15/05/2018 au 26/05/2018,11,Route de Saint-Georges-d'Orques,UNKNOWN, ,tertiary,Pignan, ,25289717
5327,1234,34284,PIGNAN. Route de Saint Georges d'Orques,2018,Grollier_Turenne,compteur ponctuel,comptage bidirectionnel,3,1,1,763,735,21,69 (11h30 - 12h30),67 (17h15 - 18h15),1,38,27,du 15/05/2018 au 26/05/2018,11,Route de Saint-Georges-d'Orques,UNKNOWN, ,tertiary,Pignan, ,25289717
8905,1197,34701,MAURIN. RM116 4042,2018,Sens cumulés,compteur tournant,comptage bidirectionnel,3,7,Z,4110,3844,88,,,,,,du 19/03/2018 au 07/08/2018,141, ,UNKNOWN, ,tertiary,Lattes, ,22900806
8904,1197,34701,MAURIN. RM116 4042,2018,RM116E2_RM132,compteur tournant,comptage bidirectionnel,3,7,1,2189,2009,54,231 (7h30 - 8h30),208 (17h00 - 18h00),4,71,60,du 19/03/2018 au 07/08/2018,141, ,UNKNOWN, ,tertiary,Lattes, ,22900806
8903,1197,34701,MAURIN. RM116 4042,2018,RM132_RM116E2,compteur tournant,comptage bidirectionnel,3,7,0,1921,1835,34,154 (11h30 - 12h30),226 (17h30 - 18h30),6,72,62,du 19/03/2018 au 07/08/2018,141, ,UNKNOWN, ,tertiary,Lattes, ,22900806
3434,56,35073,MONTPELLIER. Rue de Pommessargues,2018,Sens cumulés,compteur permanent,comptage bidirectionnel,3,9,Z,20622,18602,325,,,,,,du 01/01/2018 au 31/12/2018,364,Rue de Pommessargues,YES, ,secondary,Montpellier, ,25719154
3432,56,35073,MONTPELLIER. Rue de Pommessargues,2018,Salaison_Vieille Poste,compteur permanent,comptage bidirectionnel,3,9,v,11212,10155,164,1001 (8h00 - 9h00),865 (17h00 - 18h00),,,,du 01/01/2018 au 31/12/2018,364,Rue de Pommessargues,YES, ,secondary,Montpellier, ,25719154
3433,56,35073,MONTPELLIER. Rue de Pommessargues,2018,Vieille Poste_Salaison,compteur permanent,comptage bidirectionnel,3,9,w,9410,8447,161,737 (8h00 - 9h00),666 (18h00 - 19h00),,,,du 01/01/2018 au 31/12/2018,364,Rue de Pommessargues,YES, ,secondary,Montpellier, ,25719154
7508,1173,35272,MONTPELLIER. Rue Topaze,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,800,705,39,,,,,,du 05/03/2018 au 14/09/2018,193,Rue Topaze,UNKNOWN, ,residential,Montpellier, ,36192781
7506,1173,35272,MONTPELLIER. Rue Topaze,2018,Valery_Vanieres,compteur ponctuel,comptage bidirectionnel,3,1,0,692,614,21,117 (8h00 - 9h00),59 (13h00 - 14h00),61,52,33,du 05/03/2018 au 14/09/2018,193,Rue Topaze,UNKNOWN, ,residential,Montpellier, ,36192781
7507,1173,35272,MONTPELLIER. Rue Topaze,2018,Vanieres_Valery,compteur ponctuel,comptage bidirectionnel,3,1,1,108,91,18,13 (12h00 - 13h00),14 (12h15 - 13h15),27,39,22,du 05/03/2018 au 14/09/2018,193,Rue Topaze,UNKNOWN, ,residential,Montpellier, ,36192781
5038,10,35393,RD068 CASTRIES,2018,Sens cumulés,compteur permanent,comptage bidirectionnel,3,12,Z,15128,13860,610,,,,,,du 01/01/2018 au 31/12/2018,364,Liaison Intercommunale d'Evitement Nord,UNKNOWN, ,primary,Vendargues, ,22956943
5036,10,35393,RD068 CASTRIES,2018,6300.00 1,compteur permanent,comptage bidirectionnel,3,12,0,7588,6954,118,538 (8h00 - 9h00),835 (17h00 - 18h00),20,95,80,du 01/01/2018 au 31/12/2018,364,Liaison Intercommunale d'Evitement Nord,UNKNOWN, ,primary,Vendargues, ,22956943
5037,10,35393,RD068 CASTRIES,2018,6300.00 2,compteur permanent,comptage bidirectionnel,3,12,1,7540,6906,492,664 (7h00 - 8h00),626 (17h00 - 18h00),0,77,58,du 01/01/2018 au 31/12/2018,364,Liaison Intercommunale d'Evitement Nord,UNKNOWN, ,primary,Vendargues, ,22956943
1876,740,36733,MONTPELLIER. Avenue du Piree,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,2,Z,9933,9178,411,,,,,,du 07/11/2018 au 16/11/2018,9,Avenue du Pirée,UNKNOWN, ,secondary,Montpellier, ,81031947
1875,740,36733,MONTPELLIER. Avenue du Piree,2018,Moulares-Barques,compteur ponctuel,comptage bidirectionnel,3,2,1,6144,5632,305,532 (8h15 - 9h15),493 (16h30 - 17h30),13,49,40,du 07/11/2018 au 16/11/2018,9,Avenue du Pirée,UNKNOWN, ,secondary,Montpellier, ,81031947
1874,740,36733,MONTPELLIER. Avenue du Piree,2018,Barques-Moulares,compteur ponctuel,comptage bidirectionnel,3,2,0,3789,3546,106,233 (8h00 - 9h00),406 (17h45 - 18h45),9,48,37,du 07/11/2018 au 16/11/2018,9,Avenue du Pirée,UNKNOWN, ,secondary,Montpellier, ,81031947
7392,966,370,MONTPELLIER. Avenue Emile Diacon,2018,Sens cumulés,compteur feux,comptage bidirectionnel,3,8,Z,5844,5030,,,,,,,du 01/01/2018 au 07/12/2018,340,Avenue Émile Diacon,UNKNOWN, ,residential,Montpellier, ,4862845
7391,966,370,MONTPELLIER. Avenue Emile Diacon,2018,Fliche_Ganges,compteur feux,comptage bidirectionnel,3,8,1,4051,3529,,269 (12h00 - 13h00),346 (16h00 - 17h00),,,,du 01/01/2018 au 07/12/2018,340,Avenue Émile Diacon,UNKNOWN, ,residential,Montpellier, ,4862845
7390,966,370,MONTPELLIER. Avenue Emile Diacon,2018,Ganges_Fliche,compteur feux,comptage bidirectionnel,3,8,0,1793,1501,,170 (8h00 - 9h00),141 (14h00 - 15h00),,,,du 01/01/2018 au 08/12/2018,341,Avenue Émile Diacon,UNKNOWN, ,residential,Montpellier, ,4862845
6065,28,3717,RM172 LATTES - MML34.A,2018,Sens cumulés,compteur permanent,comptage bidirectionnel,3,12,Z,14941,13963,186,,,,,,du 01/01/2018 au 31/12/2018,364, ,UNKNOWN, ,secondary,Lattes, ,22896784
6064,28,3717,RM172 LATTES - MML34.A,2018,Perols_Lattes,compteur permanent,comptage bidirectionnel,3,12,1,8235,7699,118,627 (12h00 - 13h00),837 (17h00 - 18h00),9,85,70,du 01/01/2018 au 31/12/2018,364, ,UNKNOWN, ,secondary,Lattes, ,22896784
6063,28,3717,RM172 LATTES - MML34.A,2018,Lattes_Perols,compteur permanent,comptage bidirectionnel,3,12,0,6706,6264,68,578 (8h00 - 9h00),552 (17h00 - 18h00),4,77,66,du 01/01/2018 au 31/12/2018,364, ,UNKNOWN, ,secondary,Lattes, ,22896784
8067,1219,38001,SAINT DREZERY. RM118 4047,2018,Sens cumulés,compteur tournant,comptage bidirectionnel,3,7,Z,5218,4751,125,,,,,,du 06/04/2018 au 21/08/2018,137,Avenue Croix de Mounié,UNKNOWN, ,tertiary,Saint-Drézéry, ,25402418
8065,1219,38001,SAINT DREZERY. RM118 4047,2018,RM21_RM54,compteur tournant,comptage bidirectionnel,3,7,0,2650,2407,67,193 (11h45 - 12h45),382 (17h30 - 18h30),27,86,74,du 06/04/2018 au 21/08/2018,137,Avenue Croix de Mounié,UNKNOWN, ,tertiary,Saint-Drézéry, ,25402418
8066,1219,38001,SAINT DREZERY. RM118 4047,2018,RM54_RM21,compteur tournant,comptage bidirectionnel,3,7,1,2568,2344,58,339 (8h00 - 9h00),153 (13h15 - 14h15),25,86,72,du 06/04/2018 au 21/08/2018,137,Avenue Croix de Mounié,UNKNOWN, ,tertiary,Saint-Drézéry, ,25402418
7350,1313,38117,MONTPELLIER. Rue Gustave Flaubert,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,843,753,67,,,,,,du 21/11/2018 au 30/11/2018,9,Rue Gustave Flaubert,UNKNOWN, ,residential,Montpellier, ,36192723
7348,1313,38117,MONTPELLIER. Rue Gustave Flaubert,2018,Planes_Paraf,compteur ponctuel,comptage bidirectionnel,3,1,0,548,482,5,54 (8h15 - 9h15),53 (16h30 - 17h30),,26,15,du 21/11/2018 au 30/11/2018,9,Rue Gustave Flaubert,UNKNOWN, ,residential,Montpellier, ,36192723
7349,1313,38117,MONTPELLIER. Rue Gustave Flaubert,2018,Paraf_Planes,compteur ponctuel,comptage bidirectionnel,3,1,1,295,271,62,41 (8h00 - 9h00),21 (16h45 - 17h45),,27,16,du 21/11/2018 au 30/11/2018,9,Rue Gustave Flaubert,UNKNOWN, ,residential,Montpellier, ,36192723
3520,1308,38133,MONTPELLIER. Avenue du Vert Bois,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,2813,2346,201,,,,,,du 08/11/2018 au 19/11/2018,11,Avenue du Vert-Bois,UNKNOWN, ,residential,Montpellier, ,8115373
3519,1308,38133,MONTPELLIER. Avenue du Vert Bois,2018,Ben Chekhal_Cabrelota,compteur ponctuel,comptage bidirectionnel,3,1,1,1982,1615,111,203 (8h00 - 9h00),220 (16h45 - 17h45),25,55,44,du 08/11/2018 au 19/11/2018,11,Avenue du Vert-Bois,UNKNOWN, ,residential,Montpellier, ,8115373
3518,1308,38133,MONTPELLIER. Avenue du Vert Bois,2018,Cabrelota_Ben Chekhal,compteur ponctuel,comptage bidirectionnel,3,1,0,831,731,90,58 (8h30 - 9h30),131 (17h00 - 18h00),8,48,39,du 08/11/2018 au 19/11/2018,11,Avenue du Vert-Bois,UNKNOWN, ,residential,Montpellier, ,8115373
4243,1034,38185,MONTPELLIER. Rue Henri Maspero,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,2,Z,742,678,63,,,,,,du 04/12/2018 au 13/12/2018,9,Rue Henri Maspero,UNKNOWN, ,residential,Montpellier, ,34095504
4241,1034,38185,MONTPELLIER. Rue Henri Maspero,2018,Bouisses_Saint Hilaire,compteur ponctuel,comptage bidirectionnel,3,2,0,473,431,44,44 (8h15 - 9h15),79 (17h30 - 18h30),6,47,36,du 04/12/2018 au 13/12/2018,9,Rue Henri Maspero,UNKNOWN, ,residential,Montpellier, ,34095504
4242,1034,38185,MONTPELLIER. Rue Henri Maspero,2018,Saint Hilaire_Bouisses,compteur ponctuel,comptage bidirectionnel,3,2,1,269,247,19,32 (7h30 - 8h30),30 (17h00 - 18h00),10,49,36,du 04/12/2018 au 13/12/2018,9,Rue Henri Maspero,UNKNOWN, ,residential,Montpellier, ,34095504
5674,1303,38657,CLAPIERS. Avenue Georges Freche,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,972,855,67,,,,,,du 05/11/2018 au 11/12/2018,36,Avenue Georges Frêche,UNKNOWN, ,tertiary,Clapiers, ,34093984
5672,1303,38657,CLAPIERS. Avenue Georges Freche,2018,D21_Liberte,compteur ponctuel,comptage bidirectionnel,3,1,0,515,452,14,75 (7h45 - 8h45),60 (17h15 - 18h15),22,54,42,du 05/11/2018 au 11/12/2018,36,Avenue Georges Frêche,UNKNOWN, ,tertiary,Clapiers, ,34093984
5673,1303,38657,CLAPIERS. Avenue Georges Freche,2018,Liberte_D21,compteur ponctuel,comptage bidirectionnel,3,1,1,457,403,53,98 (7h45 - 8h45),48 (15h45 - 16h45),19,56,41,du 05/11/2018 au 11/12/2018,36,Avenue Georges Frêche,UNKNOWN, ,tertiary,Clapiers, ,34093984
5077,1207,38672,MONTAUD. RM54 3110,2018,Sens cumulés,compteur tournant,comptage bidirectionnel,3,7,Z,949,893,33,,,,,,du 01/06/2018 au 21/08/2018,81, ,UNKNOWN, ,tertiary,Montaud, ,80777371
5075,1207,38672,MONTAUD. RM54 3110,2018,RM21E2_RM118,compteur tournant,comptage bidirectionnel,3,7,0,486,457,22,40 (8h00 - 9h00),48 (17h30 - 18h30),1,66,56,du 01/06/2018 au 21/08/2018,81, ,UNKNOWN, ,tertiary,Montaud, ,80777371
5076,1207,38672,MONTAUD. RM54 3110,2018,RM118_RM21E2,compteur tournant,comptage bidirectionnel,3,7,1,463,436,11,32 (8h45 - 9h45),45 (17h15 - 18h15),2,68,58,du 01/06/2018 au 21/08/2018,81, ,UNKNOWN, ,tertiary,Montaud, ,80777371
8088,1220,38673,SAINT GENIES DES MOURGUES. RM106 3085,2018,Sens cumulés,compteur tournant,comptage bidirectionnel,3,6,Z,2366,2221,84,,,,,,du 09/04/2018 au 22/08/2018,135,Route de Saint-Brès,UNKNOWN, ,tertiary,Castries, ,27228036
8086,1220,38673,SAINT GENIES DES MOURGUES. RM106 3085,2018,A9_RM610,compteur tournant,comptage bidirectionnel,3,6,0,1243,1165,47,70 (11h30 - 12h30),146 (17h15 - 18h15),11,78,67,du 09/04/2018 au 22/08/2018,135,Route de Saint-Brès,UNKNOWN, ,tertiary,Castries, ,27228036
8087,1220,38673,SAINT GENIES DES MOURGUES. RM106 3085,2018,RM610_A9,compteur tournant,comptage bidirectionnel,3,6,1,1123,1056,37,135 (7h45 - 8h45),87 (16h45 - 17h45),1,66,55,du 09/04/2018 au 22/08/2018,135,Route de Saint-Brès,UNKNOWN, ,tertiary,Castries, ,27228036
4534,88,38872,MONTPELLIER. Rue Philippe Castan,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,251,273,25,,,,,,du 16/05/2018 au 27/05/2018,11,Rue Philippe Castan,UNKNOWN, ,residential,Montpellier, ,9639036
4532,88,38872,MONTPELLIER. Rue Philippe Castan,2018,Roqueturiere_Calenda,compteur ponctuel,comptage bidirectionnel,3,1,0,141,151,20,10 (8h30 - 9h30),19 (17h45 - 18h45),12,48,32,du 16/05/2018 au 27/05/2018,11,Rue Philippe Castan,UNKNOWN, ,residential,Montpellier, ,9639036
4533,88,38872,MONTPELLIER. Rue Philippe Castan,2018,Calenda_Roqueturiere,compteur ponctuel,comptage bidirectionnel,3,1,1,110,122,5,15 (8h15 - 9h15),13 (18h00 - 19h00),23,55,37,du 16/05/2018 au 27/05/2018,11,Rue Philippe Castan,UNKNOWN, ,residential,Montpellier, ,9639036
840,709,38926,MONTPELLIER. Avenue Frederic Sabatier d'Espeyran 2046,2018,Sens cumulés,compteur tournant,comptage bidirectionnel,3,10,Z,15791,15285,1839,,,,,,du 07/02/2018 au 20/12/2018,316,Avenue Frédéric Sabatier-d'Espeyran,UNKNOWN, ,primary,Montpellier,Bande cyclable,22789584
838,709,38926,MONTPELLIER. Avenue Frederic Sabatier d'Espeyran 2046,2018,Hospices_Verlaine,compteur tournant,comptage bidirectionnel,3,10,v,7984,7752,961,539 (8h00 - 9h00),552 (15h30 - 16h30),,,,du 07/02/2018 au 20/12/2018,316,Avenue Frédéric Sabatier-d'Espeyran,UNKNOWN, ,primary,Montpellier,Bande cyclable,22789584
839,709,38926,MONTPELLIER. Avenue Frederic Sabatier d'Espeyran 2046,2018,Verlaine_Hospices,compteur tournant,comptage bidirectionnel,3,10,w,7807,7533,878,521 (8h45 - 9h45),547 (13h30 - 14h30),,,,du 26/06/2018 au 20/12/2018,177,Avenue Frédéric Sabatier-d'Espeyran,UNKNOWN, ,primary,Montpellier,Bande cyclable,22789584
9228,12,39226,RM065 THOMASSY - MMt34.b,2018,Sens cumulés,compteur permanent,comptage bidirectionnel,3,12,Z,36915,32823,521,,,,,,du 01/01/2018 au 31/12/2018,364,Avenue Vincent Auriol,YES, ,primary,Montpellier, ,22953398
9227,12,39226,RM065 THOMASSY - MMt34.b,2018,Montpellier_Clapiers,compteur permanent,comptage bidirectionnel,3,12,1,18601,16562,267,1291 (8h00 - 9h00),1839 (17h00 - 18h00),67,84,75,du 01/01/2018 au 31/12/2018,364,Avenue Vincent Auriol,YES, ,primary,Montpellier, ,22953398
9226,12,39226,RM065 THOMASSY - MMt34.b,2018,Clapiers_Montpellier,compteur permanent,comptage bidirectionnel,3,12,0,18314,16261,254,1952 (8h00 - 9h00),1541 (17h00 - 18h00),67,83,75,du 01/01/2018 au 31/12/2018,364,Avenue Vincent Auriol,YES, ,primary,Montpellier, ,22953398
5972,1184,39530,LATTES. RM58 3119,2018,Sens cumulés,compteur tournant,comptage bidirectionnel,3,7,Z,8857,8008,83,,,,,,du 19/03/2018 au 07/08/2018,141,Avenue de l'Agau,UNKNOWN, ,tertiary,Lattes, ,26476254
5970,1184,39530,LATTES. RM58 3119,2018,RM21_RM189,compteur tournant,comptage bidirectionnel,3,7,0,5046,4542,36,330 (11h45 - 12h45),617 (17h15 - 18h15),84,69,59,du 19/03/2018 au 07/08/2018,141,Avenue de l'Agau,UNKNOWN, ,tertiary,Lattes, ,26476254
5971,1184,39530,LATTES. RM58 3119,2018,RM189_RM21,compteur tournant,comptage bidirectionnel,3,7,1,3811,3466,47,437 (7h45 - 8h45),280 (17h30 - 18h30),77,68,57,du 19/03/2018 au 07/08/2018,141,Avenue de l'Agau,UNKNOWN, ,tertiary,Lattes, ,26476254
2986,1317,39956,MONTPELLIER. Avenue de Naples,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,722,676,103,,,,,,du 23/11/2018 au 04/12/2018,11,Avenue de Naples,UNKNOWN, ,residential,Montpellier, ,25740619
2985,1317,39956,MONTPELLIER. Avenue de Naples,2018,Sicile_Rousseau,compteur ponctuel,comptage bidirectionnel,3,1,1,470,444,50,42 (7h45 - 8h45),36 (17h00 - 18h00),10,48,35,du 23/11/2018 au 04/12/2018,11,Avenue de Naples,UNKNOWN, ,residential,Montpellier, ,25740619
2984,1317,39956,MONTPELLIER. Avenue de Naples,2018,Rousseau_Sicile,compteur ponctuel,comptage bidirectionnel,3,1,0,252,232,53,21 (10h45 - 11h45),21 (16h45 - 17h45),7,47,34,du 23/11/2018 au 04/12/2018,11,Avenue de Naples,UNKNOWN, ,residential,Montpellier, ,25740619
8209,8,4032,RM066 LAPLAUCHUDE - MMT34.l,2018,Sens cumulés,compteur permanent,comptage bidirectionnel,3,12,Z,69546,65440,1181,,,,,,du 01/01/2018 au 31/12/2018,364, ,YES, ,trunk,Montpellier, ,22897366
8207,8,4032,RM066 LAPLAUCHUDE - MMT34.l,2018,Montpellier_Lattes,compteur permanent,comptage bidirectionnel,3,12,0,36153,34001,603,2628 (8h00 - 9h00),2860 (17h00 - 18h00),39,104,88,du 01/01/2018 au 31/12/2018,364, ,YES, ,trunk,Montpellier, ,22897366
8208,8,4032,RM066 LAPLAUCHUDE - MMT34.l,2018,Lattes_Montpellier,compteur permanent,comptage bidirectionnel,3,12,1,33393,31439,578,2439 (8h00 - 9h00),2755 (17h00 - 18h00),32,105,85,du 01/01/2018 au 31/12/2018,364, ,YES, ,trunk,Montpellier, ,22897366
2188,1243,40972,JUVIGNAC. Allee de l'Europe,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,8682,7654,31,,,,,,du 25/05/2018 au 04/06/2018,10,Allée de l'Europe,UNKNOWN, ,tertiary,Juvignac, ,22950351
2186,1243,40972,JUVIGNAC. Allee de l'Europe,2018,Poumpidou_Magnanarelles,compteur ponctuel,comptage bidirectionnel,3,1,0,4985,4399,16,409 (7h15 - 8h15),440 (17h15 - 18h15),36,36,23,du 25/05/2018 au 04/06/2018,10,Allée de l'Europe,UNKNOWN, ,tertiary,Juvignac, ,22950351
2187,1243,40972,JUVIGNAC. Allee de l'Europe,2018,Magnanarelles_Poumpidou,compteur ponctuel,comptage bidirectionnel,3,1,1,3697,3255,15,314 (11h30 - 12h30),431 (17h30 - 18h30),43,37,24,du 25/05/2018 au 04/06/2018,10,Allée de l'Europe,UNKNOWN, ,tertiary,Juvignac, ,22950351
4896,25,41128,MONTPELLIER. RM132 METRO,2018,Sens cumulés,compteur permanent,comptage bidirectionnel,3,12,Z,20145,18877,,,,,,,du 29/01/2018 au 31/12/2018,336,Rue François-Joseph Gossec,UNKNOWN, ,secondary,Montpellier, ,25775415
4895,25,41128,MONTPELLIER. RM132 METRO,2018,Mehul_Montels,compteur permanent,comptage bidirectionnel,3,12,1,10393,9735,,772 (11h00 - 12h00),761 (15h00 - 16h00),67,63,53,du 29/01/2018 au 31/12/2018,336,Rue François-Joseph Gossec,UNKNOWN, ,secondary,Montpellier, ,25775415
4894,25,41128,MONTPELLIER. RM132 METRO,2018,Montels_Mehul,compteur permanent,comptage bidirectionnel,3,12,0,9752,9142,,716 (11h00 - 12h00),748 (15h00 - 16h00),71,64,54,du 29/01/2018 au 31/12/2018,336,Rue François-Joseph Gossec,UNKNOWN, ,secondary,Montpellier, ,25775415
9159,1012,4114,LATTES. RM132 3132,2018,Sens cumulés,compteur tournant,comptage bidirectionnel,3,8,Z,23878,22105,832,,,,,,du 08/02/2018 au 13/07/2018,155, ,UNKNOWN, ,secondary,Lattes, ,22900704
9157,1012,4114,LATTES. RM132 3132,2018,A709_RM65,compteur tournant,comptage bidirectionnel,3,8,0,12511,11670,445,852 (11h15 - 12h15),1075 (17h30 - 18h30),1,63,52,du 08/02/2018 au 13/07/2018,155, ,UNKNOWN, ,secondary,Lattes, ,22900704
9158,1012,4114,LATTES. RM132 3132,2018,RM65_A709,compteur tournant,comptage bidirectionnel,3,8,1,11367,10435,387,901 (11h45 - 12h45),964 (17h45 - 18h45),1,66,55,du 08/02/2018 au 13/07/2018,155, ,UNKNOWN, ,secondary,Lattes, ,22900704
1933,1244,41600,JUVIGNAC. Allee de l'Europe,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,8069,6901,14,,,,,,du 25/05/2018 au 04/06/2018,10,Allée de l'Europe,UNKNOWN, ,tertiary,Juvignac, ,22950351
1931,1244,41600,JUVIGNAC. Allee de l'Europe,2018,Magnanarelles_Saint Georges,compteur ponctuel,comptage bidirectionnel,3,1,0,4557,3868,8,349 (8h00 - 9h00),400 (17h15 - 18h15),26,35,20,du 25/05/2018 au 04/06/2018,10,Allée de l'Europe,UNKNOWN, ,tertiary,Juvignac, ,22950351
1932,1244,41600,JUVIGNAC. Allee de l'Europe,2018,Saint Georges_Magnanarelles,compteur ponctuel,comptage bidirectionnel,3,1,1,3512,3033,6,277 (11h30 - 12h30),381 (17h45 - 18h45),42,37,24,du 25/05/2018 au 04/06/2018,10,Allée de l'Europe,UNKNOWN, ,tertiary,Juvignac, ,22950351
2966,817,41758,MONTPELLIER. Rue de la Metairie de l'Oiseau,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,3,Z,1455,1347,10,,,,,,du 10/10/2018 au 18/10/2018,8,Rue de la Métairie de l'Oiseau,UNKNOWN, ,residential,Montpellier, ,34201031
2964,817,41758,MONTPELLIER. Rue de la Metairie de l'Oiseau,2018,Dezeuze_Genets,compteur ponctuel,comptage bidirectionnel,3,3,0,761,713,1,80 (7h30 - 8h30),69 (16h15 - 17h15),2,45,35,du 10/10/2018 au 18/10/2018,8,Rue de la Métairie de l'Oiseau,UNKNOWN, ,residential,Montpellier, ,34201031
2965,817,41758,MONTPELLIER. Rue de la Metairie de l'Oiseau,2018,Genets_Dezeuze,compteur ponctuel,comptage bidirectionnel,3,3,1,694,634,9,81 (7h45 - 8h45),81 (16h30 - 17h30),19,53,42,du 10/10/2018 au 18/10/2018,8,Rue de la Métairie de l'Oiseau,UNKNOWN, ,residential,Montpellier, ,34201031
8944,27,41797,RM132E2 SAINT JEAN - MMt34.o,2018,Sens cumulés,compteur permanent,comptage bidirectionnel,3,12,Z,19817,19402,1125,,,,,,du 01/01/2018 au 31/12/2018,364, ,UNKNOWN, ,primary,Saint-Jean-de-Védas, ,4296704
8943,27,41797,RM132E2 SAINT JEAN - MMt34.o,2018,Laverune_Saint Jean,compteur permanent,comptage bidirectionnel,3,12,1,10291,9966,543,882 (7h00 - 8h00),687 (14h00 - 15h00),22,85,75,du 01/01/2018 au 31/12/2018,364, ,UNKNOWN, ,primary,Saint-Jean-de-Védas, ,4296704
8942,27,41797,RM132E2 SAINT JEAN - MMt34.o,2018,Saint Jean_Laverune,compteur permanent,comptage bidirectionnel,3,12,0,9526,9436,582,671 (11h00 - 12h00),674 (15h00 - 16h00),10,86,69,du 01/01/2018 au 31/12/2018,364, ,UNKNOWN, ,primary,Saint-Jean-de-Védas, ,4296704
3914,34,42210,MONTPELLIER. Avenue du Colonnel Pavelet,2018,Sens cumulés,compteur feux,comptage bidirectionnel,3,9,Z,38225,36115,,,,,,,du 01/01/2018 au 08/12/2018,341,Avenue du Colonel Pavelet,YES, ,primary,Montpellier, ,81227025
3912,34,42210,MONTPELLIER. Avenue du Colonnel Pavelet,2018,Cholet_Valery,compteur feux,comptage bidirectionnel,3,9,0,22480,21487,,1549 (8h00 - 9h00),1555 (16h00 - 17h00),,,,du 01/01/2018 au 08/12/2018,341,Avenue du Colonel Pavelet,YES, ,primary,Montpellier, ,81227025
