JAHR;MONAT;ZNR;ZNAME;STRTYP;STRNR;RINAME;FZTYP;DTVMS;DTVMF;DTVMO;DTVDD;DTVFR;DTVSA;DTVSF;TVMAX;TVMAXT
2024;MÄRZ;1205;Hernalser Hauptstraße;G;0;Gesamt;LkwÄ;383;501;511;529;427;170;96;582;Do,14.03.
2024;MÄRZ;1206;Hütteldorfer Straße;G;0;Zentrum;Kfz;5663;6056;5849;5985;6390;5424;4255;6582;Fr,15.03.
2024;MÄRZ;1206;Hütteldorfer Straße;G;0;Zentrum;LkwÄ;70;96;95;99;90;22;9;109;Do,21.03.
2024;MÄRZ;1206;Hütteldorfer Straße;G;0;Hütteldorf;Kfz;5154;5423;5196;5371;5729;5136;4044;5928;Fr,15.03.
2024;MÄRZ;1206;Hütteldorfer Straße;G;0;Hütteldorf;LkwÄ;65;85;83;88;79;28;16;102;Fr,22.03.
2024;MÄRZ;1206;Hütteldorfer Straße;G;0;Gesamt;Kfz;10818;11479;11046;11356;12119;10560;8299;12510;Fr,15.03.
2024;MÄRZ;1206;Hütteldorfer Straße;G;0;Gesamt;LkwÄ;135;181;178;187;169;49;25;211;Fr,22.03.
2024;MÄRZ;1207;Altmannsdorfer Straße II;B;224;Zentrum;Kfz;21572;22445;21932;22387;22995;20557;18921;23473;Fr,15.03.
2024;MÄRZ;1207;Altmannsdorfer Straße II;B;224;Zentrum;LkwÄ;906;1232;1298;1260;1114;283;159;1379;Mo,18.03.
2024;MÄRZ;1207;Altmannsdorfer Straße II;B;224;Vösendorf;Kfz;25663;27020;26334;27086;27412;24679;20948;27851;Fr,08.03.
2024;MÄRZ;1207;Altmannsdorfer Straße II;B;224;Vösendorf;LkwÄ;988;1324;1384;1366;1174;379;190;1434;Di,19.03.
2024;MÄRZ;1207;Altmannsdorfer Straße II;B;224;Gesamt;Kfz;47236;49466;48266;49473;50407;45237;39869;51115;Fr,08.03.
2024;MÄRZ;1207;Altmannsdorfer Straße II;B;224;Gesamt;LkwÄ;1895;2556;2682;2626;2287;662;349;2776;Mo,18.03.
2024;MÄRZ;1208;Wienerbergstraße;B;225;Breitenfurter Straße;Kfz;9794;10919;10650;11166;10539;8153;6714;11648;Mi,20.03.
2024;MÄRZ;1208;Wienerbergstraße;B;225;Breitenfurter Straße;LkwÄ;504;609;614;626;566;318;249;684;Do,21.03.
2024;MÄRZ;1208;Wienerbergstraße;B;225;Triester Straße;Kfz;10240;11647;11189;11810;11624;8126;6442;12055;Mi,06.03.
2024;MÄRZ;1208;Wienerbergstraße;B;225;Triester Straße;LkwÄ;566;708;704;721;680;300;237;782;Do,21.03.
2024;MÄRZ;1208;Wienerbergstraße;B;225;Gesamt;Kfz;20034;22566;21838;22976;22163;16279;13157;23534;Mi,20.03.
2024;MÄRZ;1208;Wienerbergstraße;B;225;Gesamt;LkwÄ;1070;1317;1319;1347;1246;618;486;1466;Do,21.03.
2024;MÄRZ;1209;Atzgersdorfer Straße;G;0;Stranzenberg Brücke;Kfz;8436;9421;9213;9568;9234;6929;5809;10235;Mi,20.03.
2024;MÄRZ;1209;Atzgersdorfer Straße;G;0;Stranzenberg Brücke;LkwÄ;235;298;301;305;279;119;87;334;Di,05.03.
2024;MÄRZ;1209;Atzgersdorfer Straße;G;0;Rosenhügelstraße;Kfz;9296;10352;10012;10469;10345;7574;6584;11133;Do,21.03.
2024;MÄRZ;1209;Atzgersdorfer Straße;G;0;Rosenhügelstraße;LkwÄ;238;302;306;311;278;120;89;342;Do,21.03.
2024;MÄRZ;1209;Atzgersdorfer Straße;G;0;Gesamt;Kfz;17732;19773;19225;20036;19578;14503;12393;21116;Mi,20.03.
2024;MÄRZ;1209;Atzgersdorfer Straße;G;0;Gesamt;LkwÄ;473;600;607;615;558;239;176;664;Do,21.03.
2024;MÄRZ;1210;Koppstraße;B;223;stadtauswärts;Kfz;14956;15519;15060;15400;16170;14360;13188;16497;Fr,01.03.
2024;MÄRZ;1210;Koppstraße;B;223;stadtauswärts;LkwÄ;428;536;532;549;510;234;165;598;Do,21.03.
2024;MÄRZ;1210;Koppstraße;B;223;Einbahnstraße;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1210;Koppstraße;B;223;Einbahnstraße;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1210;Koppstraße;B;223;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1210;Koppstraße;B;223;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1211;Laxenburger Straße II;B;230;Zentrum;Kfz;7084;8544;8642;8702;8085;4680;3356;9008;Mi,20.03.
2024;MÄRZ;1211;Laxenburger Straße II;B;230;Zentrum;LkwÄ;1507;1960;1990;2012;1809;679;436;2192;*Do,14.03.
2024;MÄRZ;1211;Laxenburger Straße II;B;230;S1;Kfz;8117;9976;9846;10128;9713;5122;3303;10802;Do,28.03.
2024;MÄRZ;1211;Laxenburger Straße II;B;230;S1;LkwÄ;1480;1954;1982;1999;1823;565;402;2187;Do,28.03.
2024;MÄRZ;1211;Laxenburger Straße II;B;230;Gesamt;Kfz;15200;18519;18488;18830;17799;9803;6659;19340;Do,28.03.
2024;MÄRZ;1211;Laxenburger Straße II;B;230;Gesamt;LkwÄ;2987;3914;3972;4012;3632;1244;838;4137;Do,28.03.
2024;MÄRZ;1212;Donaustadtstraße II;B;3;A 23;Kfz;10109;11161;10842;11253;11196;8814;6983;11954;*Do,28.03.
2024;MÄRZ;1212;Donaustadtstraße II;B;3;A 23;LkwÄ;467;613;653;638;520;191;129;719;Di,19.03.
2024;MÄRZ;1212;Donaustadtstraße II;B;3;Erzherzog-Karl-Str.;Kfz;8938;9394;9403;9498;9139;8347;7614;9907;*Di,19.03.
2024;MÄRZ;1212;Donaustadtstraße II;B;3;Erzherzog-Karl-Str.;LkwÄ;386;512;527;553;404;138;103;644;*Di,19.03.
2024;MÄRZ;1212;Donaustadtstraße II;B;3;Gesamt;Kfz;19047;20555;20245;20751;20335;17161;14597;21701;*Di,19.03.
2024;MÄRZ;1212;Donaustadtstraße II;B;3;Gesamt;LkwÄ;853;1125;1180;1191;924;328;232;1363;*Di,19.03.
2024;MÄRZ;1213;Burggasse II;G;0;Zentrum;Kfz;9068;9523;8977;9525;9952;8957;7271;10443;Fr,22.03.
2024;MÄRZ;1213;Burggasse II;G;0;Zentrum;LkwÄ;355;435;405;448;427;215;160;474;Mi,13.03.
2024;MÄRZ;1213;Burggasse II;G;0;Gablenzgasse;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1213;Burggasse II;G;0;Gablenzgasse;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1213;Burggasse II;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1213;Burggasse II;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1214;Neustiftgasse II;G;0;Koppstraße;Kfz;10736;11026;10193;11104;11504;11043;9214;12505;Fr,22.03.
2024;MÄRZ;1214;Neustiftgasse II;G;0;Koppstraße;LkwÄ;372;460;440;474;442;225;148;520;Do,21.03.
2024;MÄRZ;1214;Neustiftgasse II;G;0;Zentrum;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1214;Neustiftgasse II;G;0;Zentrum;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1214;Neustiftgasse II;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1214;Neustiftgasse II;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1215;Erzherzog-Karl-Straße III;B;3;Genochplatz;Kfz;12556;12830;12368;12614;13717;12859;11104;14054;Fr,08.03.
2024;MÄRZ;1215;Erzherzog-Karl-Straße III;B;3;Genochplatz;LkwÄ;590;778;810;811;672;231;163;952;Di,19.03.
2024;MÄRZ;1215;Erzherzog-Karl-Straße III;B;3;Siegesplatz;Kfz;14093;14791;14322;14679;15436;13525;11728;15763;Fr,08.03.
2024;MÄRZ;1215;Erzherzog-Karl-Straße III;B;3;Siegesplatz;LkwÄ;618;813;840;842;724;244;173;987;Di,19.03.
2024;MÄRZ;1215;Erzherzog-Karl-Straße III;B;3;Gesamt;Kfz;26649;27621;26691;27293;29153;26384;22832;29817;Fr,08.03.
2024;MÄRZ;1215;Erzherzog-Karl-Straße III;B;3;Gesamt;LkwÄ;1209;1591;1650;1653;1396;475;336;1939;Di,19.03.
2024;MÄRZ;1216;Perchtoldsdorfer Straße;G;0;stadteinwärts;Kfz;3548;3867;3713;3842;4049;3182;2578;4283;Fr,08.03.
2024;MÄRZ;1216;Perchtoldsdorfer Straße;G;0;stadteinwärts;LkwÄ;161;194;194;196;190;98;85;216;Mo,18.03.
2024;MÄRZ;1216;Perchtoldsdorfer Straße;G;0;stadtauswärts;Kfz;3015;3289;3120;3273;3463;2665;2212;3628;Fr,15.03.
2024;MÄRZ;1216;Perchtoldsdorfer Straße;G;0;stadtauswärts;LkwÄ;99;120;110;125;116;62;48;149;Do,28.03.
2024;MÄRZ;1216;Perchtoldsdorfer Straße;G;0;Gesamt;Kfz;6563;7156;6833;7115;7512;5847;4790;7885;Fr,08.03.
2024;MÄRZ;1216;Perchtoldsdorfer Straße;G;0;Gesamt;LkwÄ;260;314;304;321;306;159;133;356;Di,26.03.
2024;MÄRZ;1217;Museumstraße;G;0;Landesgerichtsstraße;Kfz;5505;6395;6141;6633;6027;4232;3039;7068;Mi,20.03.
2024;MÄRZ;1217;Museumstraße;G;0;Landesgerichtsstraße;LkwÄ;100;137;138;144;120;32;13;161;Mo,18.03.
2024;MÄRZ;1217;Museumstraße;G;0;Getreidemarkt;Kfz;11076;12331;11670;12487;12486;9340;7544;13461;Fr,01.03.
2024;MÄRZ;1217;Museumstraße;G;0;Getreidemarkt;LkwÄ;218;277;267;291;254;115;69;331;*Mi,20.03.
2024;MÄRZ;1217;Museumstraße;G;0;Gesamt;Kfz;16581;18726;17811;19120;18513;13571;10583;20081;Mi,20.03.
2024;MÄRZ;1217;Museumstraße;G;0;Gesamt;LkwÄ;318;415;405;435;373;146;82;484;*Mi,20.03.
2024;MÄRZ;1218;Spange Leopoldsdorf;G;0;Leopoldsdorfer Straß;Kfz;4381;4869;4660;4851;5081;3667;3045;5306;Fr,22.03.
2024;MÄRZ;1218;Spange Leopoldsdorf;G;0;Leopoldsdorfer Straß;LkwÄ;129;175;174;176;172;43;22;196;Do,21.03.
2024;MÄRZ;1218;Spange Leopoldsdorf;G;0;Himberger Straße;Kfz;4048;4569;4500;4630;4475;3121;2789;5000;*Mi,20.03.
2024;MÄRZ;1218;Spange Leopoldsdorf;G;0;Himberger Straße;LkwÄ;118;163;165;172;138;31;19;191;Do,21.03.
2024;MÄRZ;1218;Spange Leopoldsdorf;G;0;Gesamt;Kfz;8429;9438;9160;9482;9556;6788;5834;10044;*Mi,20.03.
2024;MÄRZ;1218;Spange Leopoldsdorf;G;0;Gesamt;LkwÄ;247;337;340;348;309;74;41;387;Do,21.03.
2024;MÄRZ;1219;Barawitzkagasse;G;0;Heiligenstädter Str.;Kfz;11005;11721;11376;11751;11927;10315;8688;12287;Fr,15.03.
2024;MÄRZ;1219;Barawitzkagasse;G;0;Heiligenstädter Str.;LkwÄ;630;754;792;763;701;424;316;854;Do,07.03.
2024;MÄRZ;1219;Barawitzkagasse;G;0;Ruthgasse;Kfz;9230;9840;9656;9895;9857;8407;7491;10319;Fr,15.03.
2024;MÄRZ;1219;Barawitzkagasse;G;0;Ruthgasse;LkwÄ;453;550;570;562;503;277;221;627;Do,21.03.
2024;MÄRZ;1219;Barawitzkagasse;G;0;Gesamt;Kfz;20236;21562;21032;21646;21784;18723;16179;22606;Fr,15.03.
2024;MÄRZ;1219;Barawitzkagasse;G;0;Gesamt;LkwÄ;1082;1303;1362;1325;1204;700;536;1457;Do,07.03.
2024;MÄRZ;1220;Am Heumarkt;B;1;Schwarzenbergplatz;Kfz;6153;7016;6746;7296;6560;4781;3899;7652;Do,21.03.
2024;MÄRZ;1220;Am Heumarkt;B;1;Schwarzenbergplatz;LkwÄ;170;209;204;218;190;105;75;240;*Mi,27.03.
2024;MÄRZ;1220;Am Heumarkt;B;1;Urania;Kfz;17071;18154;17211;18347;18446;15892;13700;19482;Fr,01.03.
2024;MÄRZ;1220;Am Heumarkt;B;1;Urania;LkwÄ;434;552;534;566;532;241;134;710;Do,14.03.
2024;MÄRZ;1220;Am Heumarkt;B;1;Gesamt;Kfz;23224;25170;23956;25643;25006;20672;17599;26984;Do,21.03.
2024;MÄRZ;1220;Am Heumarkt;B;1;Gesamt;LkwÄ;605;761;738;785;722;346;208;928;Do,14.03.
2024;MÄRZ;1221;Grenzackerstraße;B;225;Laxenburger Straße;Kfz;13450;13931;13472;13907;14355;13735;11146;14777;*Di,19.03.
2024;MÄRZ;1221;Grenzackerstraße;B;225;Laxenburger Straße;LkwÄ;413;542;652;571;384;166;122;690;*Mo,18.03.
2024;MÄRZ;1221;Grenzackerstraße;B;225;Verteilerkreis;Kfz;13872;14562;14092;14429;15257;13332;11516;15862;Fr,08.03.
2024;MÄRZ;1221;Grenzackerstraße;B;225;Verteilerkreis;LkwÄ;510;646;671;662;585;261;186;720;Do,21.03.
2024;MÄRZ;1221;Grenzackerstraße;B;225;Gesamt;Kfz;27322;28493;27564;28336;29612;27067;22661;30578;*Fr,08.03.
2024;MÄRZ;1221;Grenzackerstraße;B;225;Gesamt;LkwÄ;923;1187;1323;1233;969;428;309;1360;*Di,19.03.
2024;MÄRZ;1222;Universitätsring;G;0;Schottenring;Kfz;24086;25820;24296;26221;26075;22105;18786;27946;Do,14.03.
2024;MÄRZ;1222;Universitätsring;G;0;Schottenring;LkwÄ;773;919;852;963;866;566;366;1031;*Mi,13.03.
2024;MÄRZ;1222;Universitätsring;G;0;Einbahnstraße;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1222;Universitätsring;G;0;Einbahnstraße;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1222;Universitätsring;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1222;Universitätsring;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1223;Adalbert-Stifter-Straße;B;226;Gürtelbrücke;Kfz;8712;9263;9060;9407;9080;8210;6899;10043;*Do,07.03.
2024;MÄRZ;1223;Adalbert-Stifter-Straße;B;226;Gürtelbrücke;LkwÄ;293;350;359;370;297;192;153;412;*Di,05.03.
2024;MÄRZ;1223;Adalbert-Stifter-Straße;B;226;Floridsdorfer Brücke;Kfz;9987;10588;10153;10617;10866;9667;7786;11387;Fr,01.03.
2024;MÄRZ;1223;Adalbert-Stifter-Straße;B;226;Floridsdorfer Brücke;LkwÄ;267;338;364;344;302;137;103;498;Mo,18.03.
2024;MÄRZ;1223;Adalbert-Stifter-Straße;B;226;Gesamt;Kfz;18699;19851;19213;20024;19945;17877;14685;20916;*Do,07.03.
2024;MÄRZ;1223;Adalbert-Stifter-Straße;B;226;Gesamt;LkwÄ;560;688;723;714;599;328;256;889;*Mo,18.03.
2024;MÄRZ;1224;Wagramer Str. II;B;8;Reichsbrücke;Kfz;9234;10280;10083;10251;10505;8459;5615;10922;Do,28.03.
2024;MÄRZ;1224;Wagramer Str. II;B;8;Reichsbrücke;LkwÄ;384;527;562;560;419;105;65;655;Di,19.03.
2024;MÄRZ;1224;Wagramer Str. II;B;8;Süßenbrunn;Kfz;10124;10958;10729;10730;11688;10177;6568;12050;Fr,01.03.
2024;MÄRZ;1224;Wagramer Str. II;B;8;Süßenbrunn;LkwÄ;254;351;372;372;281;73;27;437;Mo,18.03.
2024;MÄRZ;1224;Wagramer Str. II;B;8;Gesamt;Kfz;19358;21238;20812;20981;22193;18636;12183;22668;Fr,01.03.
2024;MÄRZ;1224;Wagramer Str. II;B;8;Gesamt;LkwÄ;638;877;934;932;701;178;92;1065;Di,19.03.
2024;MÄRZ;1600;Schönbrunner Straße;B;1;Zentrum;Kfz;15625;16150;15242;16103;16992;15423;13621;17671;Fr,15.03.
2024;MÄRZ;1600;Schönbrunner Straße;B;1;Zentrum;LkwÄ;646;811;838;826;752;388;213;972;Di,05.03.
2024;MÄRZ;1600;Schönbrunner Straße;B;1;Stadtauswärts;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1600;Schönbrunner Straße;B;1;Stadtauswärts;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1600;Schönbrunner Straße;B;1;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1600;Schönbrunner Straße;B;1;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1603;Hirschstettner Straße;G;0;Kagran;Kfz;7397;7777;7667;7593;8305;7540;5661;8496;Fr,08.03.
2024;MÄRZ;1603;Hirschstettner Straße;G;0;Kagran;LkwÄ;335;414;425;415;403;212;128;479;Mo,18.03.
2024;MÄRZ;1603;Hirschstettner Straße;G;0;S2;Kfz;8310;9025;9017;9046;8980;7878;5743;9481;Do,07.03.
2024;MÄRZ;1603;Hirschstettner Straße;G;0;S2;LkwÄ;306;397;415;418;334;141;87;452;Di,19.03.
2024;MÄRZ;1603;Hirschstettner Straße;G;0;Gesamt;Kfz;15708;16802;16684;16639;17285;15418;11404;17558;Fr,08.03.
2024;MÄRZ;1603;Hirschstettner Straße;G;0;Gesamt;LkwÄ;641;811;840;832;738;353;215;924;Mo,18.03.
2024;MÄRZ;1607;Weißgerberlände;B;227;A4;Kfz;24635;26772;26312;27119;26309;21277;19018;28153;*Do,21.03.
2024;MÄRZ;1607;Weißgerberlände;B;227;A4;LkwÄ;526;688;769;719;549;217;155;810;*Di,19.03.
2024;MÄRZ;1607;Weißgerberlände;B;227;Zentrum;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1607;Weißgerberlände;B;227;Zentrum;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1607;Weißgerberlände;B;227;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1607;Weißgerberlände;B;227;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1608;Margaretengürtel/Matzl.Pl;B;221;A23;Kfz;22579;23323;23270;23041;24043;22069;19961;26477;Fr,01.03.
2024;MÄRZ;1608;Margaretengürtel/Matzl.Pl;B;221;A23;LkwÄ;3313;3977;4139;4062;3646;2192;1642;4621;Mo,04.03.
2024;MÄRZ;1608;Margaretengürtel/Matzl.Pl;B;221;Wienzeile;Kfz;22498;23584;23066;23407;24423;21415;19018;25763;Fr,01.03.
2024;MÄRZ;1608;Margaretengürtel/Matzl.Pl;B;221;Wienzeile;LkwÄ;826;1069;1138;1104;929;387;247;1235;Di,19.03.
2024;MÄRZ;1608;Margaretengürtel/Matzl.Pl;B;221;Gesamt;Kfz;45077;46908;46336;46449;48466;43484;38979;52240;Fr,01.03.
2024;MÄRZ;1608;Margaretengürtel/Matzl.Pl;B;221;Gesamt;LkwÄ;4139;5046;5277;5166;4574;2579;1889;5693;Mo,04.03.
2024;MÄRZ;1611;Simmeringer Hauptstr. II;B;225;Schwechat;Kfz;6958;7285;6984;7177;7787;6773;5769;8003;Fr,15.03.
2024;MÄRZ;1611;Simmeringer Hauptstr. II;B;225;Schwechat;LkwÄ;278;363;360;374;338;124;75;449;Do,14.03.
2024;MÄRZ;1611;Simmeringer Hauptstr. II;B;225;Zentrum;Kfz;7359;7764;7575;7643;8206;7003;6017;8574;Fr,15.03.
2024;MÄRZ;1611;Simmeringer Hauptstr. II;B;225;Zentrum;LkwÄ;544;676;689;690;631;313;221;793;Do,21.03.
2024;MÄRZ;1611;Simmeringer Hauptstr. II;B;225;Gesamt;Kfz;14318;15049;14559;14820;15993;13776;11786;16577;Fr,15.03.
2024;MÄRZ;1611;Simmeringer Hauptstr. II;B;225;Gesamt;LkwÄ;821;1038;1049;1064;968;437;295;1204;Do,21.03.
2024;MÄRZ;1612;Längenfeldgasse;G;0;Eichenstraße;Kfz;10893;11802;11520;11804;12022;9825;8142;12616;Fr,15.03.
2024;MÄRZ;1612;Längenfeldgasse;G;0;Eichenstraße;LkwÄ;360;456;475;472;405;178;139;534;Do,07.03.
2024;MÄRZ;1612;Längenfeldgasse;G;0;Wienerbergstraße;Kfz;6753;7304;7122;7209;7678;6068;5125;7805;Fr,08.03.
2024;MÄRZ;1612;Längenfeldgasse;G;0;Wienerbergstraße;LkwÄ;282;343;362;343;331;171;133;384;Mi,06.03.
2024;MÄRZ;1612;Längenfeldgasse;G;0;Gesamt;Kfz;17646;19106;18642;19013;19700;15893;13267;20379;Fr,08.03.
2024;MÄRZ;1612;Längenfeldgasse;G;0;Gesamt;LkwÄ;642;800;837;814;736;349;271;917;Mi,06.03.
2024;MÄRZ;1613;Lainzer Straße;G;0;Zentrum;Kfz;4669;5208;4976;5226;5347;3812;3262;5728;Mi,20.03.
2024;MÄRZ;1613;Lainzer Straße;G;0;Zentrum;LkwÄ;429;512;517;521;488;280;229;575;Mi,20.03.
2024;MÄRZ;1613;Lainzer Straße;G;0;Fasangartengasse;Kfz;6851;7600;7280;7672;7683;5832;4727;8206;Mi,20.03.
2024;MÄRZ;1613;Lainzer Straße;G;0;Fasangartengasse;LkwÄ;566;692;681;707;662;354;253;794;Di,19.03.
2024;MÄRZ;1613;Lainzer Straße;G;0;Gesamt;Kfz;11520;12807;12256;12898;13030;9644;7988;13934;Mi,20.03.
2024;MÄRZ;1613;Lainzer Straße;G;0;Gesamt;LkwÄ;996;1204;1198;1228;1150;634;483;1364;Di,19.03.
2024;MÄRZ;1614;Maxingstraße;G;0;Montecuccoliplatz;Kfz;4710;5169;4958;5189;5288;3916;3578;5395;Fr,15.03.
2024;MÄRZ;1614;Maxingstraße;G;0;Montecuccoliplatz;LkwÄ;367;431;432;435;422;244;221;469;Mi,20.03.
2024;MÄRZ;1614;Maxingstraße;G;0;Zentrum;Kfz;6759;7452;7127;7588;7386;5514;5097;7928;Fr,15.03.
2024;MÄRZ;1614;Maxingstraße;G;0;Zentrum;LkwÄ;652;790;804;802;747;406;320;869;Di,05.03.
2024;MÄRZ;1614;Maxingstraße;G;0;Gesamt;Kfz;11469;12620;12085;12776;12674;9430;8675;13323;Fr,15.03.
2024;MÄRZ;1614;Maxingstraße;G;0;Gesamt;LkwÄ;1019;1221;1235;1237;1169;651;541;1300;Di,05.03.
2024;MÄRZ;1615;Gablenzgasse;B;223;Zentrum;Kfz;13759;14375;13946;14242;15039;13627;11303;15404;Fr,01.03.
2024;MÄRZ;1615;Gablenzgasse;B;223;Zentrum;LkwÄ;307;382;395;393;346;179;118;419;Mo,04.03.
2024;MÄRZ;1615;Gablenzgasse;B;223;Stadtauswärts;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1615;Gablenzgasse;B;223;Stadtauswärts;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1615;Gablenzgasse;B;223;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1615;Gablenzgasse;B;223;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2024;MÄRZ;1616;Gersthofer Straße;G;0;Lidlgasse;Kfz;7546;8128;7932;8222;8060;6819;5828;8548;Di,19.03.
2024;MÄRZ;1616;Gersthofer Straße;G;0;Lidlgasse;LkwÄ;725;870;898;945;670;374;464;1083;*Mi,20.03.
2024;MÄRZ;1616;Gersthofer Straße;G;0;Türkenschanz-Park;Kfz;8324;8932;8704;8960;9047;7636;6457;9480;Fr,15.03.
2024;MÄRZ;1616;Gersthofer Straße;G;0;Türkenschanz-Park;LkwÄ;999;1181;1171;1219;1098;700;533;1290;Do,21.03.
2024;MÄRZ;1616;Gersthofer Straße;G;0;Gesamt;Kfz;15870;17060;16636;17182;17107;14456;12285;17885;Fr,22.03.
2024;MÄRZ;1616;Gersthofer Straße;G;0;Gesamt;LkwÄ;1724;2051;2069;2163;1768;1074;997;2358;*Mi,20.03.
2024;MÄRZ;1617;Angerer Straße;G;0;Brünner Straße;Kfz;7226;7717;7428;7614;8194;6820;5573;8390;Fr,01.03.
2024;MÄRZ;1617;Angerer Straße;G;0;Brünner Straße;LkwÄ;289;379;416;398;302;126;75;487;Di,19.03.
2024;MÄRZ;1617;Angerer Straße;G;0;Donaufelder Str.;Kfz;6549;6930;6672;6879;7260;6224;5271;7425;Fr,01.03.
2024;MÄRZ;1617;Angerer Straße;G;0;Donaufelder Str.;LkwÄ;161;221;245;236;165;46;25;309;Di,19.03.
2024;MÄRZ;1617;Angerer Straße;G;0;Gesamt;Kfz;13775;14647;14100;14494;15454;13044;10843;15815;Fr,01.03.
2024;MÄRZ;1617;Angerer Straße;G;0;Gesamt;LkwÄ;450;599;661;634;467;172;100;796;Di,19.03.
2024;MÄRZ;1618;Siemensstraße;B;229;Leopoldauer Platz;Kfz;7800;8500;8369;8421;8793;7264;5395;9063;Fr,22.03.
2024;MÄRZ;1618;Siemensstraße;B;229;Leopoldauer Platz;LkwÄ;883;1117;1159;1142;1023;470;313;1214;Mi,20.03.
2024;MÄRZ;1618;Siemensstraße;B;229;Siemensplatz;Kfz;7348;8017;7800;7963;8320;6831;5054;8466;Fr,15.03.
2024;MÄRZ;1618;Siemensstraße;B;229;Siemensplatz;LkwÄ;911;1151;1164;1174;1087;496;320;1280;Do,21.03.
2024;MÄRZ;1618;Siemensstraße;B;229;Gesamt;Kfz;15147;16516;16169;16384;17113;14095;10449;17338;Fr,22.03.
2024;MÄRZ;1618;Siemensstraße;B;229;Gesamt;LkwÄ;1794;2268;2323;2316;2109;965;633;2482;Do,21.03.
2024;MÄRZ;1619;Breitenfurter Straße II;B;13;Liesinger Platz;Kfz;7858;8648;8453;8548;9043;7133;5264;9440;Fr,08.03.
2024;MÄRZ;1619;Breitenfurter Straße II;B;13;Liesinger Platz;LkwÄ;294;349;346;354;341;184;171;377;Di,19.03.
2024;MÄRZ;1619;Breitenfurter Straße II;B;13;Zentrum;Kfz;8062;8839;8653;8792;9102;7187;5671;9421;Fr,08.03.
2024;MÄRZ;1619;Breitenfurter Straße II;B;13;Zentrum;LkwÄ;340;405;396;409;402;219;187;431;Mi,06.03.
2024;MÄRZ;1619;Breitenfurter Straße II;B;13;Gesamt;Kfz;15919;17487;17106;17340;18145;14320;10935;18861;Fr,08.03.
2024;MÄRZ;1619;Breitenfurter Straße II;B;13;Gesamt;LkwÄ;634;754;741;763;742;403;359;805;Di,19.03.
2024;MÄRZ;1620;Endresstraße;G;0;Mauerer Hauptplatz;Kfz;2919;3269;3193;3254;3366;2454;1914;3507;Fr,15.03.
2024;MÄRZ;1620;Endresstraße;G;0;Mauerer Hauptplatz;LkwÄ;171;218;225;224;201;81;64;246;Mi,20.03.
2024;MÄRZ;1620;Endresstraße;G;0;Atzgersdorf;Kfz;1854;2098;2054;2081;2175;1478;1205;2316;Fr,15.03.
2024;MÄRZ;1620;Endresstraße;G;0;Atzgersdorf;LkwÄ;255;323;317;335;298;125;100;387;Di,19.03.
