Any,Codi,Carretera,Pk,Tipus estació,Font Dades,Població,Comarca,Definició Tram Origen,Definició Tram Final,PK inici,PK final,Longitud Tram,Classificació tècnica,Classificació funcional,Carrils,IFA,IMD,% Pesants,Velocitat Km / h,Any 1,Latitud,Longitud
2019,114-417,GI-633,5.000,Secundària,STCG,Cervià de Ter,El Gironès,"N-II, Sant Julià de Ramis","GI-631, Colomers",0.000,10.480,10.480,CU,C,2,1.00,5711,0.05,77.53,2019,42.068788,2.931198
2020,16330057,GI-633,5.000,Secundària,STCG,Cervià de Ter,El Gironès,"N-II, Sant Julià de Ramis","GI-631, Colomers",0.000,10.480,10.480,CU,C,2,8333.00,5272,0.06,74.91,2020,42.068788,2.931198
2021,16330057,GI-633,5.000,Secundària,STCG,Cervià de Ter,El Gironès,"N-II, Sant Julià de Ramis","GI-631, Colomers",0.000,10.480,10.480,CU,C,2,1667.00,3943,0.08,74.14,2021,42.068788,2.931198
2022,16330057,GI-633,5.000,Secundària,STCG,Cervià de Ter,El Gironès,"N-II, Sant Julià de Ramis","GI-631, Colomers",0.000,10.480,10.480,CU,C,2,1667.00,3943,0.08,74.14,2021,42.068788,2.931198
2017,224-317,GI-634,1.000,Cobertura,STCG,Verges,El Baix Empordà,"C-31, Verges","GI-631, Colomers",0.000,6.308,6.308,CU,C,2,1.00,3806,0.05,78.76,2013,42.06492,3.037659
2018,224-317,GI-634,1.000,Cobertura,STCG,Verges,El Baix Empordà,"C-31, Verges","GI-631, Colomers",0.000,6.308,6.308,CU,C,2,1.00,3806,0.05,78.76,2013,42.06492,3.037659
2019,224-317,GI-634,1.000,Cobertura,STCG,Verges,El Baix Empordà,"C-31, Verges","GI-631, Colomers",0.000,6.308,6.308,CU,C,2,1.00,3806,0.05,78.76,2013,42.06492,3.037659
2020,224-317,GI-634,1.000,Cobertura,STCG,Verges,El Baix Empordà,"C-31, Verges","GI-631, Colomers",0.000,6.308,6.308,CU,C,2,1.00,3806,0.05,78.76,2013,42.06492,3.037659
2021,224-317,GI-634,1.000,Cobertura,STCG,Verges,El Baix Empordà,"C-31, Verges","GI-631, Colomers",0.000,6.308,6.308,CU,C,2,1.00,3806,0.05,78.76,2013,42.06492,3.037659
2022,224-317,GI-634,1.000,Cobertura,STCG,Verges,El Baix Empordà,"C-31, Verges","GI-631, Colomers",0.000,6.308,6.308,CU,C,2,1.00,3806,0.05,78.76,2013,42.06492,3.037659
2017,111-417,GI-641,2.000,Cobertura,STCG,Torroella de Montgrí,El Baix Empordà,"C-31, Torroella de Montgrí",l'Estartit,0.000,5.452,5.452,CU,C,2,1.00,11055,0.07,69.90,2013,42.04397,3.150267
2018,111-417,GI-641,2.000,Cobertura,STCG,Torroella de Montgrí,El Baix Empordà,"C-31, Torroella de Montgrí",l'Estartit,0.000,5.452,5.452,CU,C,2,1.00,11055,0.07,69.90,2013,42.04397,3.150267
2019,111-417,GI-641,2.000,Cobertura,STCG,Torroella de Montgrí,El Baix Empordà,"C-31, Torroella de Montgrí",l'Estartit,0.000,5.452,5.452,CU,C,2,1.00,11055,0.07,69.90,2013,42.04397,3.150267
2020,111-417,GI-641,2.000,Cobertura,STCG,Torroella de Montgrí,El Baix Empordà,"C-31, Torroella de Montgrí",l'Estartit,0.000,5.452,5.452,CU,C,2,1.00,11055,0.07,69.90,2013,42.04397,3.150267
2021,111-417,GI-641,2.000,Cobertura,STCG,Torroella de Montgrí,El Baix Empordà,"C-31, Torroella de Montgrí",l'Estartit,0.000,5.452,5.452,CU,C,2,1.00,11055,0.07,69.90,2013,42.04397,3.150267
2022,111-417,GI-641,2.000,Cobertura,STCG,Torroella de Montgrí,El Baix Empordà,"C-31, Torroella de Montgrí",l'Estartit,0.000,5.452,5.452,CU,C,2,1.00,11055,0.07,69.90,2013,42.04397,3.150267
2017,225-317,GI-642,0.500,Cobertura,STCG,La Pera,El Baix Empordà,"C-66, la Pera","C-252, Parlavà",0.000,3.512,3.512,CU,C,2,1.00,4146,0.07,41.52,2013,42.021728,2.996294
2018,225-317,GI-642,0.500,Cobertura,STCG,La Pera,El Baix Empordà,"C-66, la Pera","C-252, Parlavà",0.000,3.512,3.512,CU,C,2,1.00,4146,0.07,41.52,2013,42.021728,2.996294
2019,225-317,GI-642,0.500,Cobertura,STCG,La Pera,El Baix Empordà,"C-66, la Pera","C-252, Parlavà",0.000,3.512,3.512,CU,C,2,1.00,4146,0.07,41.52,2013,42.021728,2.996294
2020,225-317,GI-642,0.500,Cobertura,STCG,La Pera,El Baix Empordà,"C-66, la Pera","C-252, Parlavà",0.000,3.512,3.512,CU,C,2,1.00,4146,0.07,41.52,2013,42.021728,2.996294
2021,225-317,GI-642,0.500,Cobertura,STCG,La Pera,El Baix Empordà,"C-66, la Pera","C-252, Parlavà",0.000,3.512,3.512,CU,C,2,1.00,4146,0.07,41.52,2013,42.021728,2.996294
2022,225-317,GI-642,0.500,Cobertura,STCG,La Pera,El Baix Empordà,"C-66, la Pera","C-252, Parlavà",0.000,3.512,3.512,CU,C,2,1.00,4146,0.07,41.52,2013,42.021728,2.996294
2017,410-317,GI-643,1.000,Cobertura,STCG,Gualta,El Baix Empordà,"C-31, Gualta","GI-644, Serra de Daró",4.540,7.882,3.342,CU,C,2,1.00,6921,0.03,82.96,2013,42.034197,3.11322
2018,410-317,GI-643,1.000,Cobertura,STCG,Gualta,El Baix Empordà,"C-31, Gualta","GI-644, Serra de Daró",4.540,7.882,3.342,CU,C,2,1.00,6921,0.03,82.96,2013,42.034197,3.11322
2019,410-317,GI-643,1.000,Cobertura,STCG,Gualta,El Baix Empordà,"C-31, Gualta","GI-644, Serra de Daró",4.540,7.882,3.342,CU,C,2,1.00,6921,0.03,82.96,2013,42.034197,3.11322
2020,410-317,GI-643,1.000,Cobertura,STCG,Gualta,El Baix Empordà,"C-31, Gualta","GI-644, Serra de Daró",4.540,7.882,3.342,CU,C,2,1.00,6921,0.03,82.96,2013,42.034197,3.11322
2021,410-317,GI-643,1.000,Cobertura,STCG,Gualta,El Baix Empordà,"C-31, Gualta","GI-644, Serra de Daró",4.540,7.882,3.342,CU,C,2,1.00,6460,0.03,68.82,2021,42.034197,3.11322
2022,410-317,GI-643,1.000,Cobertura,STCG,Gualta,El Baix Empordà,"C-31, Gualta","GI-644, Serra de Daró",4.540,7.882,3.342,CU,C,2,1.00,6460,0.03,68.82,2021,42.034197,3.11322
2017,210-417,GI-643,4.540,Cobertura,STCG,Serra de Daró,El Baix Empordà,"GI-644, Serra de Daró","C-252, Parlavà (Gi-642)",0.000,4.540,4.540,CU,C,2,1.00,5771,0.06,89.19,2013,42.029905,3.07305
2018,210-417,GI-643,4.540,Cobertura,STCG,Serra de Daró,El Baix Empordà,"GI-644, Serra de Daró","C-252, Parlavà (Gi-642)",0.000,4.540,4.540,CU,C,2,1.00,5771,0.06,89.19,2013,42.029905,3.07305
2019,210-417,GI-643,4.540,Cobertura,STCG,Serra de Daró,El Baix Empordà,"GI-644, Serra de Daró","C-252, Parlavà (Gi-642)",0.000,4.540,4.540,CU,C,2,1.00,5771,0.06,89.19,2013,42.029905,3.07305
2020,210-417,GI-643,4.540,Cobertura,STCG,Serra de Daró,El Baix Empordà,"GI-644, Serra de Daró","C-252, Parlavà (Gi-642)",0.000,4.540,4.540,CU,C,2,1.00,5771,0.06,89.19,2013,42.029905,3.07305
2021,210-417,GI-643,4.540,Cobertura,STCG,Serra de Daró,El Baix Empordà,"GI-644, Serra de Daró","C-252, Parlavà (Gi-642)",0.000,4.540,4.540,CU,C,2,1.00,5771,0.06,89.19,2013,42.029905,3.07305
2022,210-417,GI-643,4.540,Cobertura,STCG,Serra de Daró,El Baix Empordà,"GI-644, Serra de Daró","C-252, Parlavà (Gi-642)",0.000,4.540,4.540,CU,C,2,1.00,5771,0.06,89.19,2013,42.029905,3.07305
2017,105-417,GI-644,1.500,Cobertura,STCG,Forallac,El Baix Empordà,"C-66, Forallac","GI-651, Canapost",0.000,2.300,2.300,CU,L,2,1.00,3672,0.06,108.94,2013,41.968968,3.065117
2018,105-417,GI-644,1.500,Cobertura,STCG,Forallac,El Baix Empordà,"C-66, Forallac","GI-651, Canapost",0.000,2.300,2.300,CU,L,2,1.00,3672,0.06,108.94,2013,41.968968,3.065117
2019,105-417,GI-644,1.500,Cobertura,STCG,Forallac,El Baix Empordà,"C-66, Forallac","GI-651, Canapost",0.000,2.300,2.300,CU,L,2,1.00,3672,0.06,108.94,2013,41.968968,3.065117
2020,105-417,GI-644,1.500,Cobertura,STCG,Forallac,El Baix Empordà,"C-66, Forallac","GI-651, Canapost",0.000,2.300,2.300,CU,L,2,1.00,3672,0.06,108.94,2013,41.968968,3.065117
2021,105-417,GI-644,1.500,Cobertura,STCG,Forallac,El Baix Empordà,"C-66, Forallac","GI-651, Canapost",0.000,2.300,2.300,CU,L,2,1.00,3672,0.06,108.94,2013,41.968968,3.065117
2022,105-417,GI-644,1.500,Cobertura,STCG,Forallac,El Baix Empordà,"C-66, Forallac","GI-651, Canapost",0.000,2.300,2.300,CU,L,2,1.00,3672,0.06,108.94,2013,41.968968,3.065117
2017,109-417,GI-644,2.300,Cobertura,STCG,Serra de Daró,El Baix Empordà,"GI-651, Canapost","GI-643, Serra de Daró",2.300,8.290,5.990,CU,L,2,1.00,2463,0.03,74.58,2013,41.975226,3.069942
2018,109-417,GI-644,2.300,Cobertura,STCG,Serra de Daró,El Baix Empordà,"GI-651, Canapost","GI-643, Serra de Daró",2.300,8.290,5.990,CU,L,2,1.00,2463,0.03,74.58,2013,41.975226,3.069942
2019,109-417,GI-644,2.300,Cobertura,STCG,Serra de Daró,El Baix Empordà,"GI-651, Canapost","GI-643, Serra de Daró",2.300,8.290,5.990,CU,L,2,1.00,2463,0.03,74.58,2013,41.975226,3.069942
2020,109-417,GI-644,2.300,Cobertura,STCG,Serra de Daró,El Baix Empordà,"GI-651, Canapost","GI-643, Serra de Daró",2.300,8.290,5.990,CU,L,2,1.00,2463,0.03,74.58,2013,41.975226,3.069942
2021,109-417,GI-644,2.300,Cobertura,STCG,Serra de Daró,El Baix Empordà,"GI-651, Canapost","GI-643, Serra de Daró",2.300,8.290,5.990,CU,L,2,1.00,2463,0.03,74.58,2013,41.975226,3.069942
2022,109-417,GI-644,2.300,Cobertura,STCG,Serra de Daró,El Baix Empordà,"GI-651, Canapost","GI-643, Serra de Daró",2.300,8.290,5.990,CU,L,2,1.00,2463,0.03,74.58,2013,41.975226,3.069942
2017,110-417,GI-651,1.500,Cobertura,STCG,Forallac,El Baix Empordà,"GI-644, Canapost","C-31, Pals",0.000,7.260,7.260,CU,L,2,1.00,1325,0.02,96.55,2013,41.980821,3.084644
2018,110-417,GI-651,1.500,Cobertura,STCG,Forallac,El Baix Empordà,"GI-644, Canapost","C-31, Pals",0.000,7.260,7.260,CU,L,2,1.00,1325,0.02,96.55,2013,41.980821,3.084644
2019,110-417,GI-651,1.500,Cobertura,STCG,Forallac,El Baix Empordà,"GI-644, Canapost","C-31, Pals",0.000,7.260,7.260,CU,L,2,1.00,1325,0.02,96.55,2013,41.980821,3.084644
2020,110-417,GI-651,1.500,Cobertura,STCG,Forallac,El Baix Empordà,"GI-644, Canapost","C-31, Pals",0.000,7.260,7.260,CU,L,2,1.00,1325,0.02,96.55,2013,41.980821,3.084644
2021,110-417,GI-651,1.500,Cobertura,STCG,Forallac,El Baix Empordà,"GI-644, Canapost","C-31, Pals",0.000,7.260,7.260,CU,L,2,1.00,1325,0.02,96.55,2013,41.980821,3.084644
2022,110-417,GI-651,1.500,Cobertura,STCG,Forallac,El Baix Empordà,"GI-644, Canapost","C-31, Pals",0.000,7.260,7.260,CU,L,2,1.00,1325,0.02,96.55,2013,41.980821,3.084644
2017,106-417,GI-652,0.500,Cobertura,STCG,Torrent,El Baix Empordà,"C-66, Torrent","C-31, Pals",0.000,3.388,3.388,CU,L,2,1.00,4826,0.04,65.42,2013,41.948022,3.125088
2018,106-417,GI-652,0.500,Cobertura,STCG,Torrent,El Baix Empordà,"C-66, Torrent","C-31, Pals",0.000,3.388,3.388,CU,L,2,1.00,4826,0.04,65.42,2013,41.948022,3.125088
2019,106-417,GI-652,0.500,Cobertura,STCG,Torrent,El Baix Empordà,"C-66, Torrent","C-31, Pals",0.000,3.388,3.388,CU,L,2,1.00,4826,0.04,65.42,2013,41.948022,3.125088
2020,106-417,GI-652,0.500,Cobertura,STCG,Torrent,El Baix Empordà,"C-66, Torrent","C-31, Pals",0.000,3.388,3.388,CU,L,2,1.00,4826,0.04,65.42,2013,41.948022,3.125088
2021,106-417,GI-652,0.500,Cobertura,STCG,Torrent,El Baix Empordà,"C-66, Torrent","C-31, Pals",0.000,3.388,3.388,CU,L,2,1.00,4826,0.04,65.42,2013,41.948022,3.125088
2022,106-417,GI-652,0.500,Cobertura,STCG,Torrent,El Baix Empordà,"C-66, Torrent","C-31, Pals",0.000,3.388,3.388,CU,L,2,1.00,4826,0.04,65.42,2013,41.948022,3.125088
2017,108-417,GI-653,2.700,Secundària,STCG,Regencós,El Baix Empordà,"GIV-6535, Begur","C-31, Regencós",0.855,3.430,2.575,CU,C,2,8333.00,5645,0.10,72.44,2017,41.953415,3.177152
2018,108-417,GI-653,2.700,Secundària,STCG,Regencós,El Baix Empordà,"GIV-6535, Begur","C-31, Regencós",0.855,3.430,2.575,CU,C,2,1.00,6672,0.08,72.54,2018,41.953415,3.177152
2019,108-417,GI-653,2.700,Secundària,STCG,Regencós,El Baix Empordà,"GIV-6535, Begur","C-31, Regencós",0.855,3.430,2.575,CU,C,2,1.00,6476,0.07,71.80,2019,41.953415,3.177152
2021,16530027,GI-653,2.700,Primària,STCG,Regencós,El Baix Empordà,"GIV-6535, Begur","C-31, Regencós",0.855,3.430,2.575,CU,C,2,1.00,6949,0.08,71.89,2021,41.953415,3.177152
2020,26530027,GI-653,2.700,Secundària,STCG,Regencós,El Baix Empordà,"GIV-6535, Begur","C-31, Regencós",0.855,3.430,2.575,CU,C,2,8333.00,7152,0.08,71.53,2020,41.953415,3.177152
2022,16530027,GI-653,2.700,Primària,STCG,Regencós,El Baix Empordà,"GIV-6535, Begur","C-31, Regencós",0.855,3.430,2.575,CU,C,2,1.00,7707,0.07,71.28,2022,41.953415,3.177152
2017,103-417,GI-660,1.300,Cobertura,STCG,La Bisbal de l'Empordà,El Baix Empordà,"C-66, la Bisbal d'Empordà","GI-661, Calonge",0.000,16.033,16.033,CU,C,2,1.00,722,0.04,83.04,2013,41.952007,3.032729
2018,103-417,GI-660,1.300,Cobertura,STCG,La Bisbal de l'Empordà,El Baix Empordà,"C-66, la Bisbal d'Empordà","GI-661, Calonge",0.000,16.033,16.033,CU,C,2,1.00,722,0.04,80.20,2013,41.952007,3.032729
2019,103-417,GI-660,1.300,Cobertura,STCG,La Bisbal de l'Empordà,El Baix Empordà,"C-66, la Bisbal d'Empordà","GI-661, Calonge",0.000,16.033,16.033,CU,C,2,1.00,722,0.04,80.20,2013,41.952007,3.032729
2020,103-417,GI-660,1.300,Cobertura,STCG,La Bisbal de l'Empordà,El Baix Empordà,"C-66, la Bisbal d'Empordà","GI-661, Calonge",0.000,16.033,16.033,CU,C,2,1.00,722,0.04,80.20,2013,41.952007,3.032729
2021,103-417,GI-660,1.300,Cobertura,STCG,La Bisbal de l'Empordà,El Baix Empordà,"C-66, la Bisbal d'Empordà","GI-661, Calonge",0.000,16.033,16.033,CU,C,2,1.00,722,0.04,80.20,2013,41.952007,3.032729
2022,103-417,GI-660,1.300,Cobertura,STCG,La Bisbal de l'Empordà,El Baix Empordà,"C-66, la Bisbal d'Empordà","GI-661, Calonge",0.000,16.033,16.033,CU,C,2,1.00,722,0.04,80.20,2013,41.952007,3.032729
2017,26640017,GI-664,1.300,Secundària,STCG,Cassà de la Selva,El Gironès,"C-250, Cassà de la Selva","C-66, la Bisbal d'E.",0.000,22.984,22.984,CU,C,2,1.00,497,0.02,60.71,2017,41.893748,2.891526
2018,26640017,GI-664,1.300,Secundària,STCG,Cassà de la Selva,El Gironès,"C-250, Cassà de la Selva","C-66, la Bisbal d'E.",0.000,22.984,22.984,CU,C,2,1.00,471,0.02,60.74,2018,41.893748,2.891526
2019,26640017,GI-664,1.300,Secundària,STCG,Cassà de la Selva,El Gironès,"C-250, Cassà de la Selva","C-66, la Bisbal d'E.",0.000,22.984,22.984,CU,C,2,1.00,432,0.02,60.74,2019,41.893748,2.891526
2020,26640017,GI-664,1.300,Secundària,STCG,Cassà de la Selva,El Gironès,"C-250, Cassà de la Selva","C-66, la Bisbal d'E.",0.000,22.984,22.984,CU,C,2,6667.00,444,0.03,60.14,2020,41.893748,2.891526
2021,26640017,GI-664,1.300,Secundària,STCG,Cassà de la Selva,El Gironès,"C-250, Cassà de la Selva","C-66, la Bisbal d'E.",0.000,22.984,22.984,CU,C,2,1.00,475,0.02,60.40,2021,41.893748,2.891526
2022,26640017,GI-664,1.300,Secundària,STCG,Cassà de la Selva,El Gironès,"C-250, Cassà de la Selva","C-66, la Bisbal d'E.",0.000,22.984,22.984,CU,C,2,1.00,447,0.02,59.12,2022,41.893748,2.891526
2017,229-317,GI-665,1.000,Cobertura,STCG,Platja d'Aro,El Baix Empordà,"C-31, Platja d'Aro","C-253, Platja d'Aro",0.000,1.158,1.158,CU,C,2,1.00,3369,0.03,64.33,2013,41.823595,3.071354
2018,229-317,GI-665,1.000,Cobertura,STCG,Platja d'Aro,El Baix Empordà,"C-31, Platja d'Aro","C-253, Platja d'Aro",0.000,1.158,1.158,CU,C,2,1.00,3369,0.03,64.30,2013,41.823595,3.071354
2019,229-317,GI-665,1.000,Cobertura,STCG,Platja d'Aro,El Baix Empordà,"C-31, Platja d'Aro","C-253, Platja d'Aro",0.000,1.158,1.158,CU,C,2,1.00,3369,0.03,64.30,2013,41.823595,3.071354
2020,229-317,GI-665,1.000,Cobertura,STCG,Platja d'Aro,El Baix Empordà,"C-31, Platja d'Aro","C-253, Platja d'Aro",0.000,1.158,1.158,CU,C,2,1.00,3369,0.03,64.30,2013,41.823595,3.071354
2021,229-317,GI-665,1.000,Cobertura,STCG,Platja d'Aro,El Baix Empordà,"C-31, Platja d'Aro","C-253, Platja d'Aro",0.000,1.158,1.158,CU,C,2,1.00,3369,0.03,64.30,2013,41.823595,3.071354
2022,229-317,GI-665,1.000,Cobertura,STCG,Platja d'Aro,El Baix Empordà,"C-31, Platja d'Aro","C-253, Platja d'Aro",0.000,1.158,1.158,CU,C,2,1.00,3369,0.03,64.30,2013,41.823595,3.071354
2017,230-317,GI-666,1.000,Cobertura,STCG,Castell d'Aro,El Baix Empordà,"C-31, Platja d'Aro","C-253, Platja d'Aro (mas Rigau)",0.000,2.455,2.455,CU,C,2,1.00,6145,0.06,55.74,2013,41.811187,3.053642
2018,230-317,GI-666,1.000,Cobertura,STCG,Castell d'Aro,El Baix Empordà,"C-31, Platja d'Aro","C-253, Platja d'Aro (mas Rigau)",0.000,2.455,2.455,CU,C,2,1.00,6145,0.06,55.70,2013,41.811187,3.053642
2019,230-317,GI-666,1.000,Cobertura,STCG,Castell d'Aro,El Baix Empordà,"C-31, Platja d'Aro","C-253, Platja d'Aro (mas Rigau)",0.000,2.455,2.455,CU,C,2,1.00,6145,0.06,55.70,2013,41.811187,3.053642
2020,230-317,GI-666,1.000,Cobertura,STCG,Castell d'Aro,El Baix Empordà,"C-31, Platja d'Aro","C-253, Platja d'Aro (mas Rigau)",0.000,2.455,2.455,CU,C,2,1.00,6145,0.06,55.70,2013,41.811187,3.053642
2021,230-317,GI-666,1.000,Cobertura,STCG,Castell d'Aro,El Baix Empordà,"C-31, Platja d'Aro","C-253, Platja d'Aro (mas Rigau)",0.000,2.455,2.455,CU,C,2,1.00,6145,0.06,55.70,2013,41.811187,3.053642
2022,230-317,GI-666,1.000,Cobertura,STCG,Castell d'Aro,El Baix Empordà,"C-31, Platja d'Aro","C-253, Platja d'Aro (mas Rigau)",0.000,2.455,2.455,CU,C,2,1.00,6145,0.06,55.70,2013,41.811187,3.053642
2017,223-417,GI-673,2.200,Cobertura,STCG,Caldes de Malavella,La Selva,"A-II, Caldes de Malavella","GI-674, Caldes de Malavella",0.000,3.346,3.346,CU,C,2,1.00,8222,0.05,70.90,2015,41.841189,2.790237
2018,223-417,GI-673,2.200,Cobertura,STCG,Caldes de Malavella,La Selva,"A-II, Caldes de Malavella","GI-674, Caldes de Malavella",0.000,3.346,3.346,CU,C,2,1.00,8222,0.05,70.93,2015,41.841189,2.790237
2019,223-417,GI-673,2.200,Cobertura,STCG,Caldes de Malavella,La Selva,"A-II, Caldes de Malavella","GI-674, Caldes de Malavella",0.000,3.346,3.346,CU,C,2,1.00,8222,0.05,70.93,2015,41.841189,2.790237
2020,223-417,GI-673,2.200,Cobertura,STCG,Caldes de Malavella,La Selva,"A-II, Caldes de Malavella","GI-674, Caldes de Malavella",0.000,3.346,3.346,CU,C,2,1.00,8222,0.05,70.93,2015,41.841189,2.790237
2021,223-417,GI-673,2.200,Cobertura,STCG,Caldes de Malavella,La Selva,"A-II, Caldes de Malavella","GI-674, Caldes de Malavella",0.000,3.346,3.346,CU,C,2,1.00,8222,0.05,70.93,2015,41.841189,2.790237
2022,223-417,GI-673,2.200,Cobertura,STCG,Caldes de Malavella,La Selva,"A-II, Caldes de Malavella","GI-674, Caldes de Malavella",0.000,3.346,3.346,CU,C,2,1.00,8222,0.05,70.93,2015,41.841189,2.790237
2017,233-317,GI-674,2.000,Cobertura,STCG,Caldes de Malavella,La Selva,"GI-673, Caldes de Malavella","C-253a, Llagostera",0.000,7.728,7.728,CU,C,2,1.00,3926,0.06,50.70,2013,41.83948,2.823949
2018,233-317,GI-674,2.000,Cobertura,STCG,Caldes de Malavella,La Selva,"GI-673, Caldes de Malavella","C-253a, Llagostera",0.000,7.728,7.728,CU,C,2,1.00,3926,0.06,50.70,2013,41.83948,2.823949
2019,233-317,GI-674,2.000,Cobertura,STCG,Caldes de Malavella,La Selva,"GI-673, Caldes de Malavella","C-253a, Llagostera",0.000,7.728,7.728,CU,C,2,1.00,3926,0.06,50.70,2013,41.83948,2.823949
2020,233-317,GI-674,2.000,Cobertura,STCG,Caldes de Malavella,La Selva,"GI-673, Caldes de Malavella","C-253a, Llagostera",0.000,7.728,7.728,CU,C,2,1.00,3926,0.06,50.70,2013,41.83948,2.823949
2021,233-317,GI-674,2.000,Cobertura,STCG,Caldes de Malavella,La Selva,"GI-673, Caldes de Malavella","C-253a, Llagostera",0.000,7.728,7.728,CU,C,2,1.00,3926,0.06,50.70,2013,41.83948,2.823949
2022,233-317,GI-674,2.000,Cobertura,STCG,Caldes de Malavella,La Selva,"GI-673, Caldes de Malavella","C-253a, Llagostera",0.000,7.728,7.728,CU,C,2,1.00,3926,0.06,50.70,2013,41.83948,2.823949
2020,26810087,GI-681,10.275,Secundària,STCG,Tossa de Mar,La Selva,"C-35, Llagostera","GI-682, Tossa de Mar",0.000,16.286,16.286,CU,C,2,3333.00,2874,0.03,80.83,2020,41.750145,2.891249
2017,26810107,GI-681,10.275,Secundària,STCG,Tossa de Mar,La Selva,"C-35, Llagostera","GI-682, Tossa de Mar",0.000,16.286,16.286,CU,C,2,1.00,3830,0.04,79.35,2017,41.750145,2.891249
2018,26810107,GI-681,10.275,Secundària,STCG,Tossa de Mar,La Selva,"C-35, Llagostera","GI-682, Tossa de Mar",0.000,16.286,16.286,CU,C,2,8333.00,3181,0.04,79.39,2018,41.750145,2.891249
2019,26810107,GI-681,10.275,Secundària,STCG,Tossa de Mar,La Selva,"C-35, Llagostera","GI-682, Tossa de Mar",0.000,16.286,16.286,CU,C,2,8333.00,3189,0.04,78.95,2019,41.750145,2.891249
2021,26810087,GI-681,10.290,Secundària,STCG,Tossa de Mar,La Selva,"C-35, Llagostera","GI-682, Tossa de Mar",0.000,16.286,16.286,CU,C,2,1.00,2339,0.05,82.55,2021,41.750145,2.891249
2022,26810087,GI-681,10.290,Secundària,STCG,Tossa de Mar,La Selva,"C-35, Llagostera","GI-682, Tossa de Mar",0.000,16.286,16.286,CU,C,2,1.00,4032,0.04,78.34,2022,41.750145,2.891249
2017,46820317,GI-682,4.000,Cobertura,STCG,Blanes,La Selva,B-682 (límit com. Maresme/La Selva),"GI-600, Blanes",3.025,7.950,4.925,CU,C,2,8333.00,18672,0.03,67.92,2017,41.67674,2.769096
2020,46820317,GI-682,4.000,Cobertura,STCG,Blanes,La Selva,B-682 (límit com. Maresme/La Selva),"GI-600, Blanes",3.025,7.950,4.925,CU,C,2,8333.00,18672,0.03,67.92,2017,41.67674,2.769096
2021,46820317,GI-682,4.000,Cobertura,STCG,Blanes,La Selva,B-682 (límit comarcal Maresme/La Selva),"GI-600, Blanes",3.025,7.950,4.925,CU,C,2,1.00,17809,0.04,65.93,2021,41.67674,2.769096
2022,46820317,GI-682,4.000,Cobertura,STCG,Blanes,La Selva,B-682 (límit comarcal Maresme/La Selva),"GI-600, Blanes",3.025,7.950,4.925,CU,C,2,1.00,17809,0.04,65.93,2021,41.67674,2.769096
2018,16820087,GI-682,7.950,Primària,STCG,Lloret de Mar,La Selva,"GI 600, Blanes","GI-680, Lloret de Mar",7.950,10.370,2.420,CU,C,2,1.00,25018,0.04,64.65,2018,41.692507,2.810338
2017,26820087,GI-682,7.950,Secundària,STCG,Lloret de Mar,La Selva,"GI 600, Blanes","GI-680, Lloret de Mar",7.950,10.370,2.420,CU,C,2,8333.00,24110,0.05,65.75,2017,41.692507,2.810338
2019,26820087,GI-682,7.950,Secundària,STCG,Lloret de Mar,La Selva,"GI 600, Blanes","GI-680, Lloret de Mar",7.950,10.370,2.420,CU,C,2,8333.00,24294,0.04,64.60,2019,41.692507,2.810338
2020,26820087,GI-682,7.950,Secundària,STCG,Lloret de Mar,La Selva,"GI 600, Blanes","GI-680, Lloret de Mar",7.950,10.370,2.420,CU,C,2,75.00,20579,0.02,67.06,2020,41.692507,2.810338
2021,26820087,GI-682,7.950,Secundària,STCG,Lloret de Mar,La Selva,"GI 600, Blanes","GI-680, Lloret de Mar",7.950,10.370,2.420,CU,C,2,1.00,21556,0.03,66.91,2021,41.692507,2.810338
2022,26820087,GI-682,7.950,Secundària,STCG,Lloret de Mar,La Selva,"GI 600, Blanes","GI-680, Lloret de Mar",7.950,10.370,2.420,CU,C,2,1.00,22870,0.03,64.18,2022,41.692507,2.810338
2017,26820217,GI-682,21.200,Secundària,STCG,Tossa de Mar,La Selva,"GI-680, Lloret de Mar","GI-681, Tossa de Mar",10.370,23.550,13.180,CU,C,2,1.00,5706,0.06,38.66,2017,41.72642,2.923939
2021,26820227,GI-682,21.200,Secundària,STCG,Tossa de Mar,La Selva,"GI-680, Lloret de Mar","GI-681, Tossa de Mar",10.370,23.550,13.180,CU,C,2,1.00,4313,0.07,45.01,2021,41.72642,2.923939
2022,26820227,GI-682,21.200,Secundària,STCG,Tossa de Mar,La Selva,"GI-680, Lloret de Mar","GI-681, Tossa de Mar",10.370,23.550,13.180,CU,C,2,1.00,4344,0.08,43.18,2022,41.72642,2.923939
2018,26820227,GI-682,22.000,Secundària,STCG,Tossa de Mar,La Selva,"GI-680, Lloret de Mar","GI-681, Tossa de Mar",10.370,23.550,13.180,CU,C,2,5.00,4633,0.07,42.42,2018,41.72642,2.923939
2019,26820227,GI-682,22.000,Secundària,STCG,Tossa de Mar,La Selva,"GI-680, Lloret de Mar","GI-681, Tossa de Mar",10.370,23.550,13.180,CU,C,2,1.00,3819,0.09,43.16,2019,41.72642,2.923939
2017,26820447,GI-682,44.100,Secundària,STCG,Sant Feliu de Guíxols,El Baix Empordà,"GI-681, Tossa de Mar",Sant Feliu de Guíxols,23.550,45.013,21.463,CU,C,2,1.00,1676,0.03,39.27,2017,41.777461,3.017673
